biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
O43570	C	canonical	  0.997	  0.000	8	  0.029	3								O43570	378	1				nP20K CA12 NX_O43570-1 Carbonic anhydrase 12 isoform Iso 1 PE=1 CONCAT=583	Homo sapiens
O43583	C	canonical	  0.999	  0.000	18	  0.114	5								O43583	379	2				nP20K DENR NX_O43583-1 Density-regulated protein isoform Iso 1 PE=1 CONCAT=76	Homo sapiens
O43598	C	canonical	  1.000	  0.000	49	  0.279	7								O43598	380	2				nP20K DNPH1 NX_O43598-1 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 isoform Iso 1 PE=1 CONCAT=671	Homo sapiens
O43633	C	canonical	  0.999	  0.000	10	  0.057	3								O43633	382	1				nP20K CHMP2A NX_O43633-1 Charged multivesicular body protein 2a isoform Iso 1 PE=1 CONCAT=115	Homo sapiens
O43639	C	canonical	  1.000	  0.000	19	  0.047	10								O43639	383	16				nP20K NCK2 NX_O43639-1 Cytoplasmic protein NCK2 isoform Iso 1 PE=1 CONCAT=441	Homo sapiens
O43665	C	canonical	  1.000	  0.000	102	  0.727	14								O43665	385	4				nP20K RGS10 NX_O43665-1 Regulator of G-protein signaling 10 isoform Iso 1 PE=1 CONCAT=95	Homo sapiens
O43678	C	canonical	  0.999	  0.000	4	  0.038	2								O43678	386	2				nP20K NDUFA2 NX_O43678-1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 isoform Iso 1 PE=1 CONCAT=131	Homo sapiens
O43681	C	canonical	  1.000	  0.000	13	  0.044	8								O43681	387	3				nP20K ASNA1 NX_O43681-1 ATPase ASNA1 isoform Iso 1 PE=1 CONCAT=407	Homo sapiens
O43684	C	canonical	  1.000	  0.000	2701	  9.059	2								O43684	388	1				nP20K BUB3 NX_O43684-1 Mitotic checkpoint protein BUB3 isoform Iso 1 PE=1 CONCAT=263	Homo sapiens
O43708	C	canonical	  1.000	  0.000	12	  0.068	5								O43708	389	14				nP20K GSTZ1 NX_O43708-1 Maleylacetoacetate isomerase isoform Iso 1 PE=1 CONCAT=185	Homo sapiens
O43747	C	canonical	  1.000	  0.000	32	  0.049	19								O43747	392	27				nP20K AP1G1 NX_O43747-1 AP-1 complex subunit gamma-1 isoform Iso 1 PE=1 CONCAT=427	Homo sapiens
O43765	C	canonical	  0.997	  0.000	6	  0.024	3								O43765	394	2				nP20K SGTA NX_O43765-1 Small glutamine-rich tetratricopeptide repeat-containing protein alpha isoform Iso 1 PE=1 CONCAT=571	Homo sapiens
O43768	C	canonical	  0.999	  0.000	7	  0.050	4								O43768	395	7				nP20K ENSA NX_O43768-1 Alpha-endosulfine isoform Iso 1 PE=1 CONCAT=42	Homo sapiens
O43772	C	canonical	  1.000	  0.000	6	  0.018	6								O43772	396	6				nP20K SLC25A20 NX_O43772-1 Mitochondrial carnitine/acylcarnitine carrier protein isoform Iso 1 PE=1 CONCAT=366	Homo sapiens
O43813	C	canonical	  0.999	  0.000	5	  0.015	4								O43813	401	5				nP20K LANCL1 NX_O43813-1 LanC-like protein 1 isoform Iso 1 PE=1 CONCAT=1237	Homo sapiens
O43815	C	canonical	  0.998	  0.000	6	  0.009	3								O43815	402	1				nP20K STRN NX_O43815-1 Striatin isoform Iso 1 PE=1 CONCAT=1187	Homo sapiens
O43827	C	canonical	  0.999	  0.000	66	  0.209	5								O43827	404	2				nP20K ANGPTL7 NX_O43827-1 Angiopoietin-related protein 7 isoform Iso 1 PE=1 CONCAT=1214	Homo sapiens
O43895	C	canonical	  1.000	  0.000	597	  1.001	43								O43895	406	4				nP20K XPNPEP2 NX_O43895-1 Xaa-Pro aminopeptidase 2 isoform Iso 1 PE=1 CONCAT=1089	Homo sapiens
O43915	C	canonical	  0.999	  0.000	65	  0.161	14								O43915	408	1				nP20K VEGFD NX_O43915-1 Vascular endothelial growth factor D isoform Iso 1 PE=1 CONCAT=227	Homo sapiens
O60234	C	canonical	  1.000	  0.000	119	  0.848	10								O60234	409	14				nP20K GMFG NX_O60234-1 Glia maturation factor gamma isoform Iso 1 PE=1 CONCAT=292	Homo sapiens
P60983	C	canonical	  1.000	  0.000	92	  0.656	7								O60234	409	14				nP20K GMFB NX_P60983-1 Glia maturation factor beta isoform Iso 1 PE=1 CONCAT=92	Homo sapiens
O60240	C	canonical	  0.999	  0.000	5	  0.010	4								O60240	410	1				nP20K PLIN1 NX_O60240-1 Perilipin-1 isoform Iso 1 PE=1 CONCAT=1597	Homo sapiens
O60241	C	canonical	  1.000	  0.000	19	  0.014	2								O60241	411	2				nP20K ADGRB2 NX_O60241-1 Adhesion G protein-coupled receptor B2 isoform Iso 1 PE=1 CONCAT=1785	Homo sapiens
O60243	C	canonical	  1.000	  0.000	9	  0.024	4								O60243	412	6				nP20K HS6ST1 NX_O60243-1 Heparan-sulfate 6-O-sulfotransferase 1 isoform Iso 1 PE=1 CONCAT=590	Homo sapiens
Q8IZP7	C	canonical	  0.999	  0.000	5	  0.011	4								O60243	412	6				nP20K HS6ST3 NX_Q8IZP7-1 Heparan-sulfate 6-O-sulfotransferase 3 isoform Iso 1 PE=1 CONCAT=683	Homo sapiens
O60256	C	canonical	  0.999	  0.000	11	  0.027	6								O60256	413	11				nP20K PRPSAP2 NX_O60256-1 Phosphoribosyl pyrophosphate synthase-associated protein 2 isoform Iso 1 PE=1 CONCAT=195	Homo sapiens
O60268	C	canonical	  0.999	  0.000	4	  0.011	3								O60268	415	3				nP20K KIAA0513 NX_O60268-1 Uncharacterized protein KIAA0513 isoform Iso 1 PE=1 CONCAT=688	Homo sapiens
O60279	C	canonical	  1.000	  0.000	333	  0.633	16								O60279	416	5				nP20K SUSD5 NX_O60279-1 Sushi domain-containing protein 5 isoform Iso 1 PE=1 CONCAT=1395	Homo sapiens
O60313	C	canonical	  0.999	  0.000	8	  0.008	5								O60313	418	4				nP20K OPA1 NX_O60313-1 Dynamin-like 120 kDa protein, mitochondrial isoform Iso 1 PE=1 CONCAT=1297	Homo sapiens
O60449	C	canonical	  1.000	  0.000	172	  0.109	43								O60449	422	4				nP20K LY75 NX_O60449-1 Lymphocyte antigen 75 isoform Iso 4 PE=1 CONCAT=3712	Homo sapiens
Q8IX05	C	canonical	  1.000	  0.000	4	  0.025	3								O60449	422	4				nP20K CD302 NX_Q8IX05-1 CD302 antigen isoform Iso 1 PE=1 CONCAT=503	Homo sapiens
O60486	C	canonical	  1.000	  0.000	30	  0.021	9								O60486	423	2				nP20K PLXNC1 NX_O60486-1 Plexin-C1 isoform Iso 1 PE=1 CONCAT=1252	Homo sapiens
O60488	C	canonical	  0.999	  0.000	27	  0.042	5								O60488	424	11				nP20K ACSL4 NX_O60488-1 Long-chain-fatty-acid--CoA ligase 4 isoform Long PE=1 CONCAT=244	Homo sapiens
O60493	C	canonical	  1.000	  0.000	83	  0.473	8								O60493	425	9				nP20K SNX3 NX_O60493-1 Sorting nexin-3 isoform Iso 1 PE=1 CONCAT=81	Homo sapiens
Q9UMY4	C	canonical	  1.000	  0.000	9	  0.047	5								O60493	425	9				nP20K SNX12 NX_Q9UMY4-1 Sorting nexin-12 isoform Iso 1 PE=1 CONCAT=25	Homo sapiens
O60494	C	canonical	  0.974	  0.000	65	  0.025	2								O60494	426	7				nP20K CUBN NX_O60494-1 Cubilin isoform Iso 1 PE=1 CONCAT=11474	Homo sapiens
O60496	C	canonical	  1.000	  0.000	118	  0.354	9								O60496	427	8				nP20K DOK2 NX_O60496-1 Docking protein 2 isoform Iso 1 PE=1 CONCAT=2427	Homo sapiens
O60504	C	canonical	  0.999	  0.000	4	  0.007	3								O60504	428	8				nP20K SORBS3 NX_O60504-1 Vinexin isoform Alpha PE=1 CONCAT=3364	Homo sapiens
O43390	C	canonical	  0.999	  0.000	17	  0.028	4								O60506	429	26				nP20K HNRNPR NX_O43390-1 Heterogeneous nuclear ribonucleoprotein R isoform Iso 1 PE=1 CONCAT=388	Homo sapiens
O60506	C	canonical	  0.999	  0.000	22	  0.038	8								O60506	429	26				nP20K SYNCRIP NX_O60506-1 Heterogeneous nuclear ribonucleoprotein Q isoform Iso 1 PE=1 CONCAT=351	Homo sapiens
O60512	C	canonical	  0.999	  0.000	18	  0.051	4								O60512	432	6				nP20K B4GALT3 NX_O60512-1 Beta-1,4-galactosyltransferase 3 isoform Iso 1 PE=1 CONCAT=909	Homo sapiens
O60547	C	canonical	  1.000	  0.000	16	  0.035	7								O60547	433	10				nP20K GMDS NX_O60547-1 GDP-mannose 4,6 dehydratase isoform Iso 1 PE=1 CONCAT=289	Homo sapiens
O60568	C	canonical	  1.000	  0.000	79	  0.102	22								O60568	434	11				nP20K PLOD3 NX_O60568-1 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 isoform Iso 1 PE=1 CONCAT=3151	Homo sapiens
O60609	C	canonical	  0.997	  0.000	2	  0.007	2								O60609	435	1				nP20K GFRA3 NX_O60609-1 GDNF family receptor alpha-3 isoform Iso 1 PE=1 CONCAT=550	Homo sapiens
O60613	C	canonical	  0.999	  0.000	42	  0.266	8								O60613	436	9				nP20K SEP15 NX_O60613-1 15 kDa selenoprotein isoform Iso 1 PE=1 CONCAT=281	Homo sapiens
O60664	C	canonical	  1.000	  0.000	639	  1.401	25								O60664	438	7				nP20K PLIN3 NX_O60664-1 Perilipin-3 isoform Iso 1 PE=1 CONCAT=2107	Homo sapiens
O60667	C	canonical	  0.999	  0.000	183	  0.580	9								O60667	439	8				nP20K FCMR NX_O60667-1 Fas apoptotic inhibitory molecule 3 isoform Iso 1 PE=1 CONCAT=395	Homo sapiens
O60684	C	canonical	  0.998	  0.000	5	  0.011	4								O60684	441	8				nP20K KPNA6 NX_O60684-1 Importin subunit alpha-7 isoform Iso 1 PE=1 CONCAT=237	Homo sapiens
O60701	C	canonical	  0.999	  0.000	14	  0.030	12								O60701	442	12				nP20K UGDH NX_O60701-1 UDP-glucose 6-dehydrogenase isoform Iso 1 PE=1 CONCAT=360	Homo sapiens
O60704	C	canonical	  0.999	  0.000	9	  0.030	5								O60704	443	5				nP20K TPST2 NX_O60704-1 Protein-tyrosine sulfotransferase 2 isoform Iso 1 PE=1 CONCAT=928	Homo sapiens
O60716	C	canonical	  0.999	  0.000	8	  0.009	3								O60716	444	2				nP20K CTNND1 NX_O60716-1 Catenin delta-1 isoform 1ABC PE=1 CONCAT=1859	Homo sapiens
O60760	C	canonical	  0.999	  0.000	23	  0.146	5								O60760	445	3				nP20K HPGDS NX_O60760-1 Hematopoietic prostaglandin D synthase isoform Iso 1 PE=1 CONCAT=792	Homo sapiens
O60763	C	canonical	  0.999	  0.000	15	  0.019	12								O60763	447	1				nP20K USO1 NX_O60763-1 General vesicular transport factor p115 isoform Iso 1 PE=1 CONCAT=1034	Homo sapiens
O60784	C	canonical	  0.976	  0.000	5	  0.014	2								O60784	448	11				nP20K TOM1 NX_O60784-1 Target of Myb protein 1 isoform Iso 1 PE=1 CONCAT=1278	Homo sapiens
O60832	C	canonical	  0.999	  0.000	14	  0.028	2								O60832	451	4				nP20K DKC1 NX_O60832-1 H/ACA ribonucleoprotein complex subunit 4 isoform Iso 1 PE=1 CONCAT=315	Homo sapiens
O60841	C	canonical	  0.998	  0.000	6	  0.006	5								O60841	452	5				nP20K EIF5B NX_O60841-1 Eukaryotic translation initiation factor 5B isoform Iso 1 PE=1 CONCAT=1000	Homo sapiens
O60844	C	canonical	  0.999	  0.000	34	  0.215	4								O60844	453	2				nP20K ZG16 NX_O60844-1 Zymogen granule membrane protein 16 isoform Iso 1 PE=1 CONCAT=59	Homo sapiens
O60869	C	canonical	  0.999	  0.000	28	  0.160	2								O60869	454	1				nP20K EDF1 NX_O60869-1 Endothelial differentiation-related factor 1 isoform Iso 1 PE=1 CONCAT=40	Homo sapiens
O60884	C	canonical	  0.999	  0.000	10	  0.027	3								O60884	455	4				nP20K DNAJA2 NX_O60884-1 DnaJ homolog subfamily A member 2 isoform Iso 1 PE=1 CONCAT=195	Homo sapiens
O60888	C	canonical	  1.000	  0.000	816	  6.646	7								O60888	456	3				nP20K CUTA NX_O60888-1 Protein CutA isoform B PE=1 CONCAT=668	Homo sapiens
O60909	C	canonical	  0.999	  0.000	5	  0.015	3								O60909	458	3				nP20K B4GALT2 NX_O60909-1 Beta-1,4-galactosyltransferase 2 isoform Iso 1 PE=1 CONCAT=1010	Homo sapiens
O60925	C	canonical	  0.976	  0.000	4	  0.029	2								O60925	459	1				nP20K PFDN1 NX_O60925-1 Prefoldin subunit 1 isoform Iso 1 PE=1 CONCAT=80	Homo sapiens
O75063	C	canonical	  1.000	  0.000	42	  0.126	9								O75063	462	2				nP20K FAM20B NX_O75063-1 Glycosaminoglycan xylosylkinase isoform Iso 1 PE=1 CONCAT=781	Homo sapiens
O75071	C	canonical	  0.998	  0.000	18	  0.037	2								O75071	463	2				nP20K EFCAB14 NX_O75071-1 EF-hand calcium-binding domain-containing protein 14 isoform Iso 1 PE=1 CONCAT=738	Homo sapiens
O75077	C	canonical	  0.999	  0.000	10	  0.014	5								O75077	464	3				nP20K ADAM23 NX_O75077-1 Disintegrin and metalloproteinase domain-containing protein 23 isoform Alpha PE=1 CONCAT=811	Homo sapiens
O75095	C	canonical	  0.999	  0.000	95	  0.083	19								O75095	466	8				nP20K MEGF6 NX_O75095-1 Multiple epidermal growth factor-like domains protein 6 isoform Iso 1 PE=1 CONCAT=8265	Homo sapiens
O75112	C	canonical	  1.000	  0.000	66	  0.118	11								O75112	467	14				nP20K LDB3 NX_O75112-1 LIM domain-binding protein 3 isoform Iso 1 PE=1 CONCAT=1563	Homo sapiens
O75131	C	canonical	  1.000	  0.000	17	  0.032	8								O75131	468	8				nP20K CPNE3 NX_O75131-1 Copine-3 isoform Iso 1 PE=1 CONCAT=1640	Homo sapiens
O75144	C	canonical	  1.000	  0.000	2833	 12.425	12								O75144	469	8				nP20K ICOSLG NX_O75144-1 ICOS ligand isoform Iso 1 PE=1 CONCAT=450	Homo sapiens
O75223	C	canonical	  1.000	  0.000	225	  0.987	11								O75223	471	9				nP20K GGCT NX_O75223-1 Gamma-glutamylcyclotransferase isoform Iso 1 PE=1 CONCAT=151	Homo sapiens
O75298	C	canonical	  1.000	  0.000	7	  0.014	4								O75298	473	3				nP20K RTN2 NX_O75298-1 Reticulon-2 isoform RTN2-A PE=1 CONCAT=1715	Homo sapiens
O75306	C	canonical	  0.999	  0.000	7	  0.016	6								O75306	474	7				nP20K NDUFS2 NX_O75306-1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial isoform Iso 1 PE=1 CONCAT=452	Homo sapiens
O75323	C	canonical	  0.999	  0.000	3	  0.011	3								O75323	475	3				nP20K GBAS NX_O75323-1 Protein NipSnap homolog 2 isoform Iso 1 PE=1 CONCAT=202	Homo sapiens
O75326	C	canonical	  1.000	  0.000	1492	  2.299	44								O75326	476	5				nP20K SEMA7A NX_O75326-1 Semaphorin-7A isoform Iso 1 PE=1 CONCAT=1454	Homo sapiens
O75339	C	canonical	  1.000	  0.000	843	  0.775	46								O75339	478	4				nP20K CILP NX_O75339-1 Cartilage intermediate layer protein 1 isoform Iso 1 PE=1 CONCAT=2654	Homo sapiens
O75340	C	canonical	  1.000	  0.000	156	  0.889	12								O75340	479	11				nP20K PDCD6 NX_O75340-1 Programmed cell death protein 6 isoform Iso 1 PE=1 CONCAT=406	Homo sapiens
O75347	C	canonical	  1.000	  0.000	84	  0.798	11								O75347	481	4				nP20K TBCA NX_O75347-1 Tubulin-specific chaperone A isoform Iso 1 PE=1 CONCAT=68	Homo sapiens
O75348	C	canonical	  0.999	  0.000	20	  0.190	5								O75348	482	4				nP20K ATP6V1G1 NX_O75348-1 V-type proton ATPase subunit G 1 isoform Iso 1 PE=1 CONCAT=125	Homo sapiens
O75351	C	canonical	  0.999	  0.000	13	  0.027	5								O75351	483	11				nP20K VPS4B NX_O75351-1 Vacuolar protein sorting-associated protein 4B isoform Iso 1 PE=1 CONCAT=193	Homo sapiens
O75354	C	canonical	  0.999	  0.000	7	  0.017	5								O75354	484	25				nP20K ENTPD6 NX_O75354-1 Ectonucleoside triphosphate diphosphohydrolase 6 isoform Iso 1 PE=1 CONCAT=1241	Homo sapiens
O75356	C	canonical	  1.000	  0.000	338	  0.918	23								O75356	485	8				nP20K ENTPD5 NX_O75356-1 Ectonucleoside triphosphate diphosphohydrolase 5 isoform Iso 1 PE=1 CONCAT=761	Homo sapiens
O75368	C	canonical	  1.000	  0.000	578	  4.708	14								O75368	486	5				nP20K SH3BGRL NX_O75368-1 SH3 domain-binding glutamic acid-rich-like protein isoform Iso 1 PE=1 CONCAT=40	Homo sapiens
O75380	C	canonical	  1.000	  0.000	8	  0.057	3								O75380	488	2				nP20K NDUFS6 NX_O75380-1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial isoform Iso 1 PE=1 CONCAT=473	Homo sapiens
O75390	C	canonical	  1.000	  0.000	319	  0.791	30								O75390	489	31				nP20K CS NX_O75390-1 Citrate synthase, mitochondrial isoform Iso 1 PE=1 CONCAT=299	Homo sapiens
Q9Y2B0	C	canonical	  0.999	  0.000	15	  0.078	6								O75390	489	31				nP20K CNPY2 NX_Q9Y2B0-1 Protein canopy homolog 2 isoform Iso 1 PE=1 CONCAT=230	Homo sapiens
O75396	C	canonical	  1.000	  0.000	117	  0.476	14								O75396	490	10				nP20K SEC22B NX_O75396-1 Vesicle-trafficking protein SEC22b isoform Iso 1 PE=1 CONCAT=7	Homo sapiens
O75436	C	canonical	  0.999	  0.000	7	  0.022	3								O75436	491	3				nP20K VPS26A NX_O75436-1 Vacuolar protein sorting-associated protein 26A isoform Iso 1 PE=1 CONCAT=220	Homo sapiens
O75439	C	canonical	  0.984	  0.000	18	  0.037	2								O75439	492	1				nP20K PMPCB NX_O75439-1 Mitochondrial-processing peptidase subunit beta isoform Iso 1 PE=1 CONCAT=1175	Homo sapiens
O75494	C	canonical	  0.994	  0.000	6	  0.034	2								O75494	497	2				nP20K SRSF10 NX_O75494-1 Serine/arginine-rich splicing factor 10 isoform Iso 1 PE=1 CONCAT=11	Homo sapiens
O75503	C	canonical	  1.000	  0.000	69	  0.187	12								O75503	498	15				nP20K CLN5 NX_O75503-1 Ceroid-lipofuscinosis neuronal protein 5 isoform Iso 1 PE=1 CONCAT=920	Homo sapiens
O75509	C	canonical	  1.000	  0.000	169	  0.260	7								O75509	500	1				nP20K TNFRSF21 NX_O75509-1 Tumor necrosis factor receptor superfamily member 21 isoform Iso 1 PE=1 CONCAT=1176	Homo sapiens
O75531	C	canonical	  0.999	  0.000	13	  0.148	3								O75531	502	2				nP20K BANF1 NX_O75531-1 Barrier-to-autointegration factor isoform Iso 1 PE=1 CONCAT=26	Homo sapiens
O75533	C	canonical	  1.000	  0.000	134	  0.121	3								O75533	503	4				nP20K SF3B1 NX_O75533-1 Splicing factor 3B subunit 1 isoform Iso 1 PE=1 CONCAT=192	Homo sapiens
O75534	C	canonical	  0.991	  0.000	8	  0.009	2								O75534	504	2				nP20K CSDE1 NX_O75534-1 Cold shock domain-containing protein E1 isoform Iso 1 PE=1 CONCAT=383	Homo sapiens
O75558	C	canonical	  1.000	  0.000	919	  3.082	22								O75558	506	1				nP20K STX11 NX_O75558-1 Syntaxin-11 isoform Iso 1 PE=1 CONCAT=985	Homo sapiens
O75563	C	canonical	  1.000	  0.000	252	  0.756	21								O75563	507	4				nP20K SKAP2 NX_O75563-1 Src kinase-associated phosphoprotein 2 isoform Iso 1 PE=1 CONCAT=364	Homo sapiens
O75594	C	canonical	  1.000	  0.000	1338	  7.629	11								O75594	508	1				nP20K PGLYRP1 NX_O75594-1 Peptidoglycan recognition protein 1 isoform Iso 1 PE=1 CONCAT=588	Homo sapiens
O75608	C	canonical	  0.999	  0.000	138	  0.656	9								O75608	510	11				nP20K LYPLA1 NX_O75608-1 Acyl-protein thioesterase 1 isoform Iso 1 PE=1 CONCAT=297	Homo sapiens
O75629	C	canonical	  1.000	  0.000	55	  0.314	5								O75629	511	2				nP20K CREG1 NX_O75629-1 Protein CREG1 isoform Iso 1 PE=1 CONCAT=138	Homo sapiens
O75643	C	canonical	  0.999	  0.000	6	  0.003	4								O75643	512	7				nP20K SNRNP200 NX_O75643-1 U5 small nuclear ribonucleoprotein 200 kDa helicase isoform Iso 1 PE=1 CONCAT=1078	Homo sapiens
O75663	C	canonical	  0.998	  0.000	2	  0.007	2								O75663	513	1				nP20K TIPRL NX_O75663-1 TIP41-like protein isoform Iso 1 PE=1 CONCAT=145	Homo sapiens
O75695	C	canonical	  1.000	  0.000	18	  0.057	6								O75695	516	1				nP20K RP2 NX_O75695-1 Protein XRP2 isoform Iso 1 PE=1 CONCAT=404	Homo sapiens
O75752	C	canonical	  1.000	  0.000	53	  0.151	11								O75752	517	18				nP20K B3GALNT1 NX_O75752-1 UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1 isoform Iso 1 PE=1 CONCAT=352	Homo sapiens
O75791	C	canonical	  1.000	  0.000	42	  0.141	13								O75791	519	8				nP20K GRAP2 NX_O75791-1 GRB2-related adapter protein 2 isoform Iso 1 PE=1 CONCAT=521	Homo sapiens
O75822	C	canonical	  0.999	  0.000	4	  0.015	4								O75822	520	4				nP20K EIF3J NX_O75822-1 Eukaryotic translation initiation factor 3 subunit J isoform Iso 1 PE=1 CONCAT=268	Homo sapiens
O75832	C	canonical	  1.000	  0.000	17	  0.081	4								O75832	521	4				nP20K PSMD10 NX_O75832-1 26S proteasome non-ATPase regulatory subunit 10 isoform Iso 1 PE=1 CONCAT=105	Homo sapiens
O75844	C	canonical	  0.999	  0.000	5	  0.013	5								O75844	522	2				nP20K ZMPSTE24 NX_O75844-1 CAAX prenyl protease 1 homolog isoform Iso 1 PE=1 CONCAT=813	Homo sapiens
O75884	C	canonical	  0.997	  0.000	3	  0.017	2								O75884	523	1				nP20K RBBP9 NX_O75884-1 Putative hydrolase RBBP9 isoform Iso 1 PE=1 CONCAT=548	Homo sapiens
O75915	C	canonical	  1.000	  0.000	577	  4.112	9								O75915	525	5				nP20K ARL6IP5 NX_O75915-1 PRA1 family protein 3 isoform Iso 1 PE=1 CONCAT=305	Homo sapiens
O75935	C	canonical	  0.998	  0.000	3	  0.014	2								O75935	526	6				nP20K DCTN3 NX_O75935-1 Dynactin subunit 3 isoform Iso 1 PE=1 CONCAT=256	Homo sapiens
O75936	C	canonical	  0.999	  0.000	9	  0.024	7								O75936	527	2				nP20K BBOX1 NX_O75936-1 Gamma-butyrobetaine dioxygenase isoform Iso 1 PE=1 CONCAT=600	Homo sapiens
O75947	C	canonical	  1.000	  0.000	141	  0.804	10								O75947	529	4				nP20K ATP5H NX_O75947-1 ATP synthase subunit d, mitochondrial isoform Iso 1 PE=1 CONCAT=124	Homo sapiens
O75954	C	canonical	  0.999	  0.000	124	  0.707	4								O75954	530	1				nP20K TSPAN9 NX_O75954-1 Tetraspanin-9 isoform Iso 1 PE=1 CONCAT=186	Homo sapiens
O75955	C	canonical	  1.000	  0.000	198	  0.403	23								O75955	531	26				nP20K FLOT1 NX_O75955-1 Flotillin-1 isoform Iso 1 PE=1 CONCAT=302	Homo sapiens
O76003	C	canonical	  1.000	  0.000	33	  0.105	13								O76003	532	2				nP20K GLRX3 NX_O76003-1 Glutaredoxin-3 isoform Iso 1 PE=1 CONCAT=591	Homo sapiens
O76061	C	canonical	  0.999	  0.000	537	  2.551	11								O76061	535	3				nP20K STC2 NX_O76061-1 Stanniocalcin-2 isoform Iso 1 PE=1 CONCAT=420	Homo sapiens
O76074	C	canonical	  1.000	  0.000	354	  0.396	60								O76074	537	10				nP20K PDE5A NX_O76074-1 cGMP-specific 3',5'-cyclic phosphodiesterase isoform PDE5A1 PE=1 CONCAT=1094	Homo sapiens
O76096	C	canonical	  0.983	  0.000	4	  0.029	2								O76096	538	1				nP20K CST7 NX_O76096-1 Cystatin-F isoform Iso 1 PE=1 CONCAT=304	Homo sapiens
O94769	C	canonical	  1.000	  0.000	438	  0.694	25								O94769	539	14				nP20K ECM2 NX_O94769-1 Extracellular matrix protein 2 isoform Iso 1 PE=1 CONCAT=1415	Homo sapiens
O94804	C	canonical	  0.999	  0.000	10	  0.012	5								O94804	541	5				nP20K STK10 NX_O94804-1 Serine/threonine-protein kinase 10 isoform Iso 1 PE=1 CONCAT=1602	Homo sapiens
Q9H2G2	C	canonical	  0.998	  0.000	9	  0.008	3								O94804	541	5				nP20K SLK NX_Q9H2G2-1 STE20-like serine/threonine-protein kinase isoform Iso 1 PE=1 CONCAT=985	Homo sapiens
O94826	C	canonical	  1.000	  0.000	32	  0.054	3								O94826	542	1				nP20K TOMM70 NX_O94826-1 Mitochondrial import receptor subunit TOM70 isoform Iso 1 PE=1 CONCAT=517	Homo sapiens
O94856	C	canonical	  1.000	  0.000	247	  0.224	28								O94856	543	32				nP20K NFASC NX_O94856-1 Neurofascin isoform Iso 1 PE=1 CONCAT=1825	Homo sapiens
O94874	C	canonical	  0.999	  0.000	5	  0.006	5								O94874	544	4				nP20K UFL1 NX_O94874-1 E3 UFM1-protein ligase 1 isoform Iso 1 PE=1 CONCAT=971	Homo sapiens
O94886	C	canonical	  1.000	  0.000	24	  0.037	7								O94886	545	6				nP20K TMEM63A NX_O94886-1 CSC1-like protein 1 isoform Iso 1 PE=1 CONCAT=1787	Homo sapiens
O94898	C	canonical	  0.999	  0.000	93	  0.098	15								O94898	546	3				nP20K LRIG2 NX_O94898-1 Leucine-rich repeats and immunoglobulin-like domains protein 2 isoform Iso 1 PE=1 CONCAT=2181	Homo sapiens
