biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q5JTZ9	C	canonical	  1.000	  1.000	27	  0.425	19	6	6p21.1	44267391	44281063	-			Q5JTZ9	107	1				SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1 CONCAT=9	Homo sapiens
Q96P44	C	canonical	  1.000	  1.000	8	  0.155	3	6	6p12.1	55921388	56112544	-			Q96P44	108	3				COLA1_HUMAN Collagen alpha-1(XXI) chain OS=Homo sapiens GN=COL21A1 PE=2 SV=1 CONCAT=13	Homo sapiens
P08579	C	canonical	  1.000	  1.000	30	  2.319	16	20	20p12.1	16710629	16722421	+			P08579	109	1				RU2B_HUMAN U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens GN=SNRPB2 PE=1 SV=1 CONCAT=3	Homo sapiens
Q5JVF3	C	canonical	  1.000	  1.000	2	  0.059	2	13	13q34	0	0	 			Q5JVF3	110	6				PCID2_HUMAN PCI domain-containing protein 2 OS=Homo sapiens GN=PCID2 PE=1 SV=2 CONCAT=2	Homo sapiens
P10301	C	canonical	  1.000	  1.000	42	  2.380	17	19	19q13.33	50138549	50143458	-			P10301	111	1				RRAS_HUMAN Ras-related protein R-Ras OS=Homo sapiens GN=RRAS PE=1 SV=1 CONCAT=4	Homo sapiens
Q99470	C	canonical	  1.000	  1.000	4	  0.340	2	17	17q11.2	26975374	26989193	-			Q99470	112	1				SDF2_HUMAN Stromal cell-derived factor 2 OS=Homo sapiens GN=SDF2 PE=1 SV=2 CONCAT=8	Homo sapiens
P61952	C	canonical	  1.000	  1.000	3	  0.850	2	7	7q21.3	93551011	93557922	+			P61952	113	1				GBG11_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 OS=Homo sapiens GN=GNG11 PE=1 SV=1 CONCAT=4	Homo sapiens
Q16864	C	canonical	  1.000	  1.000	21	  2.550	10	7	7q32.1	128502880	128505897	+			Q16864	114	2				VATF_HUMAN V-type proton ATPase subunit F OS=Homo sapiens GN=ATP6V1F PE=1 SV=2 CONCAT=3	Homo sapiens
Q9UBS3	C	canonical	  1.000	  1.000	121	  8.572	11	7	7q31.1	108210012	108215294	+			Q9UBS3	115	1				DNJB9_HUMAN DnaJ homolog subfamily B member 9 OS=Homo sapiens GN=DNAJB9 PE=1 SV=1 CONCAT=7	Homo sapiens
P14415	C	canonical	  1.000	  1.000	5	  0.283	3	17	17p13.1	7554430	7561086	+			P14415	116	2				AT1B2_HUMAN Sodium/potassium-transporting ATPase subunit beta-2 OS=Homo sapiens GN=ATP1B2 PE=1 SV=3 CONCAT=3	Homo sapiens
Q96N67	C	canonical	  1.000	  1.000	4	  0.030	4	1	1p32.1	0	0	 			Q96N67	117	8				DOCK7_HUMAN Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4 CONCAT=2	Homo sapiens
Q9BT73	C	canonical	  1.000	  1.000	11	  1.559	5	7	7p22.3	1607249	1610641	-			Q9BT73	118	1				PSMG3_HUMAN Proteasome assembly chaperone 3 OS=Homo sapiens GN=PSMG3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q10589	C	canonical	  1.000	  1.000	20	  1.700	3	19	19p13.11	17513748	17516457	-			Q10589	119	3				BST2_HUMAN Bone marrow stromal antigen 2 OS=Homo sapiens GN=BST2 PE=1 SV=1 CONCAT=6	Homo sapiens
Q9UPT8	C	canonical	  1.000	  1.000	29	  0.525	14	19	19q13.32	47567444	47617009	-			Q9UPT8	120	2				ZC3H4_HUMAN Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens GN=ZC3H4 PE=1 SV=3 CONCAT=4	Homo sapiens
Q9BYD3	C	canonical	  1.000	  1.000	15	  0.911	4	19	19p13.2	10362643	10370721	+			Q9BYD3	121	7				RM04_HUMAN 39S ribosomal protein L4, mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8WUA2	C	canonical	  1.000	  1.000	10	  0.327	7	6	6q25.1	149825869	149867174	-			Q8WUA2	122	1				PPIL4_HUMAN Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens GN=PPIL4 PE=1 SV=1 CONCAT=1	Homo sapiens
O43402	C	canonical	  1.000	  1.000	2	  0.142	2	16	16q24.1	85812230	85833146	-			O43402	123	2				EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1 CONCAT=1	Homo sapiens
P35575	C	canonical	  1.000	  1.000	21	  1.373	6	17	17q21.31	41052815	41065386	+			P35575	124	2				G6PC_HUMAN Glucose-6-phosphatase OS=Homo sapiens GN=G6PC PE=1 SV=2 CONCAT=66	Homo sapiens
O95218	C	canonical	  1.000	  1.000	18	  0.850	7	1	1p31.1	71529020	71546694	-			O95218	125	2				ZRAB2_HUMAN Zinc finger Ran-binding domain-containing protein 2 OS=Homo sapiens GN=ZRANB2 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H0N5	C	canonical	  1.000	  1.000	14	  1.488	5	5	5q31.1	134240596	134296967	+			Q9H0N5	126	3				PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2 OS=Homo sapiens GN=PCBD2 PE=1 SV=4 CONCAT=1	Homo sapiens
Q9BQ69	C	canonical	  1.000	  1.000	43	  2.611	14	11	11q13.1	63766030	63933533	-			Q9BQ69	127	1				MACD1_HUMAN O-acetyl-ADP-ribose deacetylase MACROD1 OS=Homo sapiens GN=MACROD1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9Y5Y7	C	canonical	  1.000	  1.000	5	  0.283	3	11	11p15.4	10578513	10590238	-			Q9Y5Y7	128	1				LYVE1_HUMAN Lymphatic vessel endothelial hyaluronic acid receptor 1 OS=Homo sapiens GN=LYVE1 PE=1 SV=2 CONCAT=9	Homo sapiens
Q9UKR5	C	canonical	  1.000	  1.000	35	  4.251	6	14	14q24.3	76116134	76127532	-			Q9UKR5	129	1				ERG28_HUMAN Probable ergosterol biosynthetic protein 28 OS=Homo sapiens GN=C14orf1 PE=1 SV=1 CONCAT=1	Homo sapiens
O43310	C	canonical	  1.000	  1.000	5	  0.115	4	18	18q21.1	46065417	46389588	+			O43310	130	3				CTIF_HUMAN CBP80/20-dependent translation initiation factor OS=Homo sapiens GN=CTIF PE=1 SV=1 CONCAT=4	Homo sapiens
Q9BXR6	C	canonical	  1.000	  1.000	11	  0.334	5	1	1q31.3	196946686	196978804	+			Q9BXR6	131	2				FHR5_HUMAN Complement factor H-related protein 5 OS=Homo sapiens GN=CFHR5 PE=1 SV=1 CONCAT=17	Homo sapiens
Q02413	C	canonical	  1.000	  1.000	3	  0.055	3	18	18q12.1	28898052	28936992	+			Q02413	132	1				DSG1_HUMAN Desmoglein-1 OS=Homo sapiens GN=DSG1 PE=1 SV=2 CONCAT=20	Homo sapiens
P62072	C	canonical	  1.000	  1.000	8	  0.972	5	11	11q12.1	57295936	57298238	-			P62072	133	1				TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens GN=TIMM10 PE=1 SV=1 CONCAT=1	Homo sapiens
P61165	C	canonical	  1.000	  1.000	4	  1.134	2	11	11q12.2	61556602	61560073	-			P61165	134	2				TM258_HUMAN Transmembrane protein 258 OS=Homo sapiens GN=TMEM258 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H9J2	C	canonical	  1.000	  1.000	15	  0.638	7	2	2q36.1	224822121	224832431	+			Q9H9J2	135	1				RM44_HUMAN 39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1 CONCAT=6	Homo sapiens
Q9BZV2	C	canonical	  1.000	  1.000	9	  0.478	5	2	2q36.3	228550571	228582728	-			Q9BZV2	136	3				S19A3_HUMAN Thiamine transporter 2 OS=Homo sapiens GN=SLC19A3 PE=1 SV=1 CONCAT=6	Homo sapiens
P82933	C	canonical	  1.000	  1.000	13	  0.461	8	2	2q12.1	105654441	105716418	+			P82933	137	1				RT09_HUMAN 28S ribosomal protein S9, mitochondrial OS=Homo sapiens GN=MRPS9 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9NV35	C	canonical	  1.000	  1.000	5	  0.425	4	13	13q14.2	48611703	48621358	+			Q9NV35	138	1				NUD15_HUMAN Probable 8-oxo-dGTP diphosphatase NUDT15 OS=Homo sapiens GN=NUDT15 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UHD4	C	canonical	  1.000	  1.000	3	  0.232	3	14	14q12	24774393	24780628	-			Q9UHD4	139	1				CIDEB_HUMAN Cell death activator CIDE-B OS=Homo sapiens GN=CIDEB PE=1 SV=2 CONCAT=1	Homo sapiens
Q9BSH4	C	canonical	  1.000	  1.000	62	  3.514	14	17	17q23.3	61678231	61685725	+			Q9BSH4	140	1				TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens GN=TACO1 PE=1 SV=1 CONCAT=2	Homo sapiens
P04921	C	canonical	  1.000	  1.000	11	  2.338	4	2	2q14.3	127413509	127454246	+			P04921	141	3				GLPC_HUMAN Glycophorin-C OS=Homo sapiens GN=GYPC PE=1 SV=1 CONCAT=8	Homo sapiens
Q9BXL5	C	canonical	  1.000	  1.000	125	  4.620	40	9	9q22.33	100689073	100707138	-			Q9BXL5	142	1				HEMGN_HUMAN Hemogen OS=Homo sapiens GN=HEMGN PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UBU6	C	canonical	  1.000	  1.000	6	  0.255	3	6	6p22.3	17600586	17611950	+			Q9UBU6	143	1				FA8A1_HUMAN Protein FAM8A1 OS=Homo sapiens GN=FAM8A1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9GZL7	C	canonical	  1.000	  1.000	13	  0.481	6	2	2q33.2	203739505	203776949	-			Q9GZL7	144	1				WDR12_HUMAN Ribosome biogenesis protein WDR12 OS=Homo sapiens GN=WDR12 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9UL25	C	canonical	  1.000	  1.000	111	  7.259	17	12	12q21.1	72148654	72184699	+			Q9UL25	145	1				RAB21_HUMAN Ras-related protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3 CONCAT=5	Homo sapiens
Q96EN8	C	canonical	  1.000	  1.000	13	  0.226	11	18	18q12.2	33767482	33852120	+			Q96EN8	146	1				MOCOS_HUMAN Molybdenum cofactor sulfurase OS=Homo sapiens GN=MOCOS PE=1 SV=2 CONCAT=13	Homo sapiens
P28845	C	canonical	  1.000	  1.000	426	 24.144	58	1	1q32.2	209859550	209908295	+			P28845	147	1				DHI1_HUMAN Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Homo sapiens GN=HSD11B1 PE=1 SV=3 CONCAT=3	Homo sapiens
O75691	C	canonical	  1.000	  1.000	7	  0.041	6	12	12q23.2	101673887	101780394	+			O75691	148	1				UTP20_HUMAN Small subunit processome component 20 homolog OS=Homo sapiens GN=UTP20 PE=1 SV=3 CONCAT=7	Homo sapiens
Q9UK55	C	canonical	  1.000	  1.000	5	  0.177	3	14	14q32.13	94749654	94759608	-			Q9UK55	149	2				ZPI_HUMAN Protein Z-dependent protease inhibitor OS=Homo sapiens GN=SERPINA10 PE=1 SV=1 CONCAT=16	Homo sapiens
P02730	C	canonical	  1.000	  1.000	926	 19.201	64	17	17q21.31	42325753	42345509	-			P02730	150	2				B3AT_HUMAN Band 3 anion transport protein OS=Homo sapiens GN=SLC4A1 PE=1 SV=3 CONCAT=87	Homo sapiens
Q8N129	C	canonical	  1.000	  1.000	9	  0.638	6	7	7q22.1	99717236	99723134	+			Q8N129	151	1				CNPY4_HUMAN Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1 CONCAT=7	Homo sapiens
Q9BW85	C	canonical	  1.000	  1.000	2	  0.113	2	19	19p13.3	4247076	4269087	+			Q9BW85	152	1				CCD94_HUMAN Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1 CONCAT=1	Homo sapiens
Q09472	C	canonical	  1.000	  1.000	7	  0.065	7	22	22q13.2	41487790	41576081	+			Q09472	153	1				EP300_HUMAN Histone acetyltransferase p300 OS=Homo sapiens GN=EP300 PE=1 SV=2 CONCAT=10	Homo sapiens
P13671	C	canonical	  1.000	  1.000	44	  0.748	24	5	5p13.1	41142336	41261540	-			P13671	154	2				CO6_HUMAN Complement component C6 OS=Homo sapiens GN=C6 PE=1 SV=3 CONCAT=9	Homo sapiens
Q96C86	C	canonical	  1.000	  1.000	43	  1.924	12	11	11q24.2	126173647	126215644	+			Q96C86	155	1				DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens GN=DCPS PE=1 SV=2 CONCAT=3	Homo sapiens
P08246	C	canonical	  1.000	  1.000	103	  6.736	16	19	19p13.3	852291	856242	+			P08246	156	1				ELNE_HUMAN Neutrophil elastase OS=Homo sapiens GN=ELANE PE=1 SV=1 CONCAT=104	Homo sapiens
O75845	C	canonical	  1.000	  1.000	2	  0.142	2	11	11q23.3	121163162	121179403	+			O75845	157	1				SC5D_HUMAN Lathosterol oxidase OS=Homo sapiens GN=SC5D PE=1 SV=2 CONCAT=5	Homo sapiens
Q9UBK8	C	canonical	  1.000	  1.000	3	  0.080	3	5	5p15.31	7869217	7901237	+			Q9UBK8	158	2				MTRR_HUMAN Methionine synthase reductase OS=Homo sapiens GN=MTRR PE=1 SV=3 CONCAT=17	Homo sapiens
O14494	C	canonical	  1.000	  1.000	10	  0.773	3	5	5q11.2	54720682	54830797	-			O14494	159	3				LPP1_HUMAN Lipid phosphate phosphohydrolase 1 OS=Homo sapiens GN=PPAP2A PE=1 SV=1 CONCAT=1	Homo sapiens
O95487	C	canonical	  1.000	  1.000	85	  1.571	37	4	4q25	110354971	110462052	+			O95487	160	3				SC24B_HUMAN Protein transport protein Sec24B OS=Homo sapiens GN=SEC24B PE=1 SV=2 CONCAT=3	Homo sapiens
Q02410	C	canonical	  1.000	  1.000	4	  0.087	4	9	9q21.11	72042446	72287222	-			Q02410	161	2				APBA1_HUMAN Amyloid beta A4 precursor protein-binding family A member 1 OS=Homo sapiens GN=APBA1 PE=1 SV=3 CONCAT=2	Homo sapiens
P50461	C	canonical	  1.000	  1.000	3	  0.232	2	11	11p15.1	19203578	19223589	-			P50461	162	1				CSRP3_HUMAN Cysteine and glycine-rich protein 3 OS=Homo sapiens GN=CSRP3 PE=1 SV=1 CONCAT=6	Homo sapiens
P51884	C	canonical	  1.000	  1.000	507	 25.355	25	12	12q21.33	91496406	91505608	-			P51884	163	1				LUM_HUMAN Lumican OS=Homo sapiens GN=LUM PE=1 SV=2 CONCAT=7	Homo sapiens
P06400	C	canonical	  1.000	  1.000	7	  0.114	4	13	13q14.2	48877911	49056122	+			P06400	164	2				RB_HUMAN Retinoblastoma-associated protein OS=Homo sapiens GN=RB1 PE=1 SV=2 CONCAT=33	Homo sapiens
Q9NX57	C	canonical	  1.000	  1.000	3	  0.182	3	13	13q34	111175417	111214080	-			Q9NX57	165	1				RAB20_HUMAN Ras-related protein Rab-20 OS=Homo sapiens GN=RAB20 PE=1 SV=1 CONCAT=2	Homo sapiens
P55081	C	canonical	  1.000	  1.000	16	  0.716	4	15	15q15.3	44096690	44117000	-			P55081	166	1				MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens GN=MFAP1 PE=1 SV=2 CONCAT=2	Homo sapiens
P09958	C	canonical	  1.000	  1.000	4	  0.094	3	15	15q26.1	91411822	91426688	+			P09958	167	1				FURIN_HUMAN Furin OS=Homo sapiens GN=FURIN PE=1 SV=2 CONCAT=12	Homo sapiens
Q96FF7	C	canonical	  1.000	  1.000	12	  0.785	3	19	19p13.12	0	0	 			Q96FF7	168	2				YS003_HUMAN Uncharacterized protein LOC113230 OS=Homo sapiens PE=2 SV=4 CONCAT=2	Homo sapiens
P31949	C	canonical	  1.000	  1.000	198	 28.055	20	1	1q21.3	152004982	152009511	-			P31949	169	1				S10AB_HUMAN Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BRX2	C	canonical	  1.000	  1.000	7	  0.271	5	5	5q11.2	52083774	52099880	+			Q9BRX2	170	1				PELO_HUMAN Protein pelota homolog OS=Homo sapiens GN=PELO PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BW72	C	canonical	  1.000	  1.000	7	  1.984	2	5	5q35.2	175815748	175816772	+			Q9BW72	171	1				HIG2A_HUMAN HIG1 domain family member 2A, mitochondrial OS=Homo sapiens GN=HIGD2A PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NYL5	C	canonical	  1.000	  1.000	7	  0.248	5	6	6p12.3	46517541	46620523	-			Q9NYL5	172	1				CP39A_HUMAN 24-hydroxycholesterol 7-alpha-hydroxylase OS=Homo sapiens GN=CYP39A1 PE=2 SV=2 CONCAT=6	Homo sapiens
Q96H79	C	canonical	  1.000	  1.000	12	  0.680	5	7	7q34	138710452	138720775	-			Q96H79	173	1				ZCCHL_HUMAN Zinc finger CCCH-type antiviral protein 1-like OS=Homo sapiens GN=ZC3HAV1L PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BQJ4	C	canonical	  1.000	  1.000	2	  0.243	2	X	Xp21.1	34645181	34675405	-			Q9BQJ4	174	1				TMM47_HUMAN Transmembrane protein 47 OS=Homo sapiens GN=TMEM47 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NX14	C	canonical	  1.000	  1.000	29	  2.465	8	X	Xp11.23	47001619	47004437	-			Q9NX14	175	3				NDUBB_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens GN=NDUFB11 PE=1 SV=1 CONCAT=4	Homo sapiens
Q53H82	C	canonical	  1.000	  1.000	96	  5.101	29	8	8q13.3	71549491	71581392	-			Q53H82	176	1				LACB2_HUMAN Beta-lactamase-like protein 2 OS=Homo sapiens GN=LACTB2 PE=1 SV=2 CONCAT=1	Homo sapiens
O94919	C	canonical	  1.000	  1.000	5	  0.157	4	11	11q21	94822974	94865809	+			O94919	177	1				ENDD1_HUMAN Endonuclease domain-containing 1 protein OS=Homo sapiens GN=ENDOD1 PE=1 SV=2 CONCAT=8	Homo sapiens
Q96A22	C	canonical	  1.000	  1.000	2	  0.243	2	11	11q23.1	111789601	111797596	+			Q96A22	178	1				CK052_HUMAN Uncharacterized protein C11orf52 OS=Homo sapiens GN=C11orf52 PE=2 SV=2 CONCAT=3	Homo sapiens
O60487	C	canonical	  1.000	  1.000	3	  0.255	3	11	11q23.3	118124118	118134997	-			O60487	179	1				MPZL2_HUMAN Myelin protein zero-like protein 2 OS=Homo sapiens GN=MPZL2 PE=1 SV=1 CONCAT=6	Homo sapiens
Q14185	C	canonical	  1.000	  1.000	30	  0.248	27	10	10q26.2	128593978	129250781	+			Q14185	180	2				DOCK1_HUMAN Dedicator of cytokinesis protein 1 OS=Homo sapiens GN=DOCK1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q14116	C	canonical	  1.000	  1.000	8	  0.567	6	11	11q23.1	112013974	112034840	-			Q14116	181	2				IL18_HUMAN Interleukin-18 OS=Homo sapiens GN=IL18 PE=1 SV=1 CONCAT=6	Homo sapiens
Q8WUH6	C	canonical	  1.000	  1.000	8	  1.134	3	12	12q23.3	107349500	107367762	+			Q8WUH6	182	1				TM263_HUMAN Transmembrane protein 263 OS=Homo sapiens GN=TMEM263 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N128	C	canonical	  1.000	  1.000	2	  0.131	2	14	14q13.2	35515609	35552589	+			Q8N128	183	3				F177A_HUMAN Protein FAM177A1 OS=Homo sapiens GN=FAM177A1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q13370	C	canonical	  1.000	  1.000	4	  0.064	3	11	11p15.2	14665269	14892350	+			Q13370	184	2				PDE3B_HUMAN cGMP-inhibited 3',5'-cyclic phosphodiesterase B OS=Homo sapiens GN=PDE3B PE=1 SV=2 CONCAT=2	Homo sapiens
Q8TEQ6	C	canonical	  1.000	  1.000	18	  0.184	12	5	5q33.2	154266976	154317769	-			Q8TEQ6	185	1				GEMI5_HUMAN Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=3 CONCAT=3	Homo sapiens
Q2T9J0	C	canonical	  1.000	  1.000	9	  0.333	4	10	10q22.1	71897737	71906342	-			Q2T9J0	186	2				TYSD1_HUMAN Peroxisomal leader peptide-processing protease OS=Homo sapiens GN=TYSND1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q9HBH1	C	canonical	  1.000	  1.000	3	  0.196	3	16	16q22.1	69362524	69364498	-			Q9HBH1	187	1				DEFM_HUMAN Peptide deformylase, mitochondrial OS=Homo sapiens GN=PDF PE=1 SV=1 CONCAT=5	Homo sapiens
Q7Z7H8	C	canonical	  1.000	  1.000	6	  0.425	4	17	17q21.32	45900827	45907039	-			Q7Z7H8	188	2				RM10_HUMAN 39S ribosomal protein L10, mitochondrial OS=Homo sapiens GN=MRPL10 PE=1 SV=3 CONCAT=5	Homo sapiens
Q9HCD5	C	canonical	  1.000	  1.000	64	  2.473	7	20	20q13.12	44689624	44718591	-			Q9HCD5	189	1				NCOA5_HUMAN Nuclear receptor coactivator 5 OS=Homo sapiens GN=NCOA5 PE=1 SV=2 CONCAT=2	Homo sapiens
Q96NY7	C	canonical	  1.000	  1.000	33	  0.877	9	21	21q22.12	36041688	36090525	+			Q96NY7	190	2				CLIC6_HUMAN Chloride intracellular channel protein 6 OS=Homo sapiens GN=CLIC6 PE=2 SV=3 CONCAT=2	Homo sapiens
Q96N76	C	canonical	  1.000	  1.000	368	  9.202	87	3	3q21.3	126200124	126236616	-			Q96N76	191	2				HUTU_HUMAN Urocanate hydratase OS=Homo sapiens GN=UROC1 PE=1 SV=1 CONCAT=6	Homo sapiens
Q9BW30	C	canonical	  1.000	  1.000	15	  1.159	5	16	16q22.1	67423728	67427421	-			Q9BW30	192	1				TPPP3_HUMAN Tubulin polymerization-promoting protein family member 3 OS=Homo sapiens GN=TPPP3 PE=1 SV=1 CONCAT=2	Homo sapiens
P12273	C	canonical	  1.000	  1.000	2	  0.189	2	7	7q34	142829170	142836839	+			P12273	193	1				PIP_HUMAN Prolactin-inducible protein OS=Homo sapiens GN=PIP PE=1 SV=1 CONCAT=6	Homo sapiens
Q04864	C	canonical	  1.000	  1.000	4	  0.131	4	2	2p16.1	61108656	61158745	+			Q04864	194	2				REL_HUMAN Proto-oncogene c-Rel OS=Homo sapiens GN=REL PE=1 SV=1 CONCAT=2	Homo sapiens
O60760	C	canonical	  1.000	  1.000	7	  0.661	5	4	4q22.3	95219686	95264027	-			O60760	195	1				HPGDS_HUMAN Hematopoietic prostaglandin D synthase OS=Homo sapiens GN=HPGDS PE=1 SV=3 CONCAT=1	Homo sapiens
O95832	C	canonical	  1.000	  1.000	18	  1.700	4	3	3q28	190023490	190040264	-			O95832	196	2				CLD1_HUMAN Claudin-1 OS=Homo sapiens GN=CLDN1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N4Q1	C	canonical	  1.000	  1.000	25	  3.542	7	3	3p25.1	14153580	14166370	-			Q8N4Q1	197	2				MIA40_HUMAN Mitochondrial intermembrane space import and assembly protein 40 OS=Homo sapiens GN=CHCHD4 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8TCJ2	C	canonical	  1.000	  1.000	124	  2.635	33	3	3p23	31574282	31679112	+			Q8TCJ2	198	1				STT3B_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1 CONCAT=2	Homo sapiens
Q6I9Y2	C	canonical	  1.000	  1.000	2	  0.131	2	3	3p14.1	63819546	63849579	-			Q6I9Y2	199	1				THOC7_HUMAN THO complex subunit 7 homolog OS=Homo sapiens GN=THOC7 PE=1 SV=3 CONCAT=2	Homo sapiens
P02775	C	canonical	  1.000	  1.000	39	  4.737	7	4	4q13.3	74852755	74853914	-			P02775	200	1				CXCL7_HUMAN Platelet basic protein OS=Homo sapiens GN=PPBP PE=1 SV=3 CONCAT=19	Homo sapiens
Q96AT1	C	canonical	  1.000	  1.000	3	  0.283	2	3	3p21.31	44790238	44803154	-			Q96AT1	201	1				K1143_HUMAN Uncharacterized protein KIAA1143 OS=Homo sapiens GN=KIAA1143 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BXB4	C	canonical	  1.000	  1.000	9	  0.191	5	3	3q21.2	125247702	125313934	-			Q9BXB4	202	1				OSB11_HUMAN Oxysterol-binding protein-related protein 11 OS=Homo sapiens GN=OSBPL11 PE=1 SV=2 CONCAT=2	Homo sapiens
P25815	C	canonical	  1.000	  1.000	13	  2.763	5	4	4p16.1	6694796	6698896	+			P25815	203	1				S100P_HUMAN Protein S100-P OS=Homo sapiens GN=S100P PE=1 SV=2 CONCAT=1	Homo sapiens
P49913	C	canonical	  1.000	  1.000	11	  1.039	7	3	3p21.31	48264862	48266975	+			P49913	204	2				CAMP_HUMAN Cathelicidin antimicrobial peptide OS=Homo sapiens GN=CAMP PE=1 SV=1 CONCAT=11	Homo sapiens
Q6UXN9	C	canonical	  1.000	  1.000	13	  0.650	7	3	3p21.1	52288437	52312659	-			Q6UXN9	205	1				WDR82_HUMAN WD repeat-containing protein 82 OS=Homo sapiens GN=WDR82 PE=1 SV=1 CONCAT=1	Homo sapiens
Q13257	C	canonical	  1.000	  1.000	3	  0.182	2	4	4q27	120976763	120988229	-			Q13257	206	2				MD2L1_HUMAN Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens GN=MAD2L1 PE=1 SV=1 CONCAT=2	Homo sapiens
P62312	C	canonical	  1.000	  1.000	19	  2.692	9	4	4q31.22	147096837	147111196	+			P62312	207	1				LSM6_HUMAN U6 snRNA-associated Sm-like protein LSm6 OS=Homo sapiens GN=LSM6 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96DG6	C	canonical	  1.000	  1.000	425	 22.582	56	5	5p15.2	10279389	10308138	-			Q96DG6	208	1				CMBL_HUMAN Carboxymethylenebutenolidase homolog OS=Homo sapiens GN=CMBL PE=1 SV=1 CONCAT=3	Homo sapiens
Q8WVY7	C	canonical	  1.000	  1.000	9	  0.478	6	5	5q33.3	158690089	158713044	+			Q8WVY7	209	1				UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens GN=UBLCP1 PE=1 SV=2 CONCAT=2	Homo sapiens
P09669	C	canonical	  1.000	  1.000	71	 15.090	11	8	8q22.2	100890376	100905912	-			P09669	210	1				COX6C_HUMAN Cytochrome c oxidase subunit 6C OS=Homo sapiens GN=COX6C PE=1 SV=2 CONCAT=1	Homo sapiens
Q9P0J1	C	canonical	  1.000	  1.000	6	  0.159	4	8	8q22.1	94929083	94938290	+			Q9P0J1	211	3				PDP1_HUMAN [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Homo sapiens GN=PDP1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q6PI78	C	canonical	  1.000	  1.000	4	  0.309	2	8	8q24.13	125324231	125384933	-			Q6PI78	212	1				TMM65_HUMAN Transmembrane protein 65 OS=Homo sapiens GN=TMEM65 PE=1 SV=2 CONCAT=2	Homo sapiens
