biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q9BQ48	C	canonical	  1.000	  1.000	2	  0.628	2	19	19p13.11	17416477	17417652	+			Q9BQ48	108	2				RM34_HUMAN 39S ribosomal protein L34, mitochondrial OS=Homo sapiens GN=MRPL34 PE=1 SV=1	Homo sapiens
O43402	C	canonical	  1.000	  1.000	4	  0.524	2	16	16q24.1	85812230	85833146	-			O43402	109	2				EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1 CONCAT=1	Homo sapiens
P00748	C	canonical	  1.000	  1.000	25	  1.267	14	5	5q35.3	176829141	176836577	-			P00748	110	1				FA12_HUMAN Coagulation factor XII OS=Homo sapiens GN=F12 PE=1 SV=3 CONCAT=29	Homo sapiens
Q9NS86	C	canonical	  1.000	  1.000	18	  1.285	11	7	7p11.2	55433141	55501435	+			Q9NS86	111	1				LANC2_HUMAN LanC-like protein 2 OS=Homo sapiens GN=LANCL2 PE=1 SV=1 CONCAT=4	Homo sapiens
Q9H0N5	C	canonical	  1.000	  1.000	10	  1.963	6	5	5q31.1	134240596	134296967	+			Q9H0N5	112	3				PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2 OS=Homo sapiens GN=PCBD2 PE=1 SV=4 CONCAT=1	Homo sapiens
O75880	C	canonical	  1.000	  1.000	21	  2.199	8	17	17p13.1	10583654	10600885	-			O75880	113	2				SCO1_HUMAN Protein SCO1 homolog, mitochondrial OS=Homo sapiens GN=SCO1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9BQ69	C	canonical	  1.000	  1.000	79	  8.863	16	11	11q13.1	63766030	63933533	-			Q9BQ69	114	1				MACD1_HUMAN O-acetyl-ADP-ribose deacetylase MACROD1 OS=Homo sapiens GN=MACROD1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q96S96	C	canonical	  1.000	  1.000	7	  1.099	4	8	8p21.3	22570769	22785421	-			Q96S96	115	1				PEBP4_HUMAN Phosphatidylethanolamine-binding protein 4 OS=Homo sapiens GN=PEBP4 PE=1 SV=3 CONCAT=8	Homo sapiens
Q9Y5U9	C	canonical	  1.000	  1.000	7	  2.749	2	18	18q21.1	44681413	44702745	-			Q9Y5U9	116	1				IR3IP_HUMAN Immediate early response 3-interacting protein 1 OS=Homo sapiens GN=IER3IP1 PE=1 SV=1 CONCAT=4	Homo sapiens
Q9BXR6	C	canonical	  1.000	  1.000	32	  1.795	6	1	1q31.3	196946686	196978804	+			Q9BXR6	117	2				FHR5_HUMAN Complement factor H-related protein 5 OS=Homo sapiens GN=CFHR5 PE=1 SV=1 CONCAT=17	Homo sapiens
Q02413	C	canonical	  1.000	  1.000	9	  0.307	5	18	18q12.1	28898052	28936992	+			Q02413	118	1				DSG1_HUMAN Desmoglein-1 OS=Homo sapiens GN=DSG1 PE=1 SV=2 CONCAT=20	Homo sapiens
Q08554	C	canonical	  1.000	  1.000	6	  0.196	5	18	18q12.1	28709199	28742819	-			Q08554	119	2				DSC1_HUMAN Desmocollin-1 OS=Homo sapiens GN=DSC1 PE=1 SV=2 CONCAT=12	Homo sapiens
P62072	C	canonical	  1.000	  1.000	2	  0.449	2	11	11q12.1	57295936	57298238	-			P62072	120	1				TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens GN=TIMM10 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9BXF6	C	canonical	  1.000	  1.000	16	  0.698	9	2	2p13.2	73300510	73340146	-			Q9BXF6	121	1				RFIP5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96EL3	C	canonical	  1.000	  1.000	6	  1.178	4	2	2p13.1	74699085	74700449	-			Q96EL3	122	1				RM53_HUMAN 39S ribosomal protein L53, mitochondrial OS=Homo sapiens GN=MRPL53 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9H9J2	C	canonical	  1.000	  1.000	4	  0.314	3	2	2q36.1	224822121	224832431	+			Q9H9J2	123	1				RM44_HUMAN 39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1 CONCAT=6	Homo sapiens
P82933	C	canonical	  1.000	  1.000	10	  0.654	9	2	2q12.1	105654441	105716418	+			P82933	124	1				RT09_HUMAN 28S ribosomal protein S9, mitochondrial OS=Homo sapiens GN=MRPS9 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9BSH4	C	canonical	  1.000	  1.000	23	  2.408	13	17	17q23.3	61678231	61685725	+			Q9BSH4	125	1				TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens GN=TACO1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9BX68	C	canonical	  1.000	  1.000	131	 18.704	9	9	9p13.3	35812957	35815018	-			Q9BX68	126	1				HINT2_HUMAN Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens GN=HINT2 PE=1 SV=1 CONCAT=4	Homo sapiens
P10109	C	canonical	  1.000	  1.000	11	  1.234	6	11	11q22.3	110300607	110335605	+			P10109	127	1				ADX_HUMAN Adrenodoxin, mitochondrial OS=Homo sapiens GN=FDX1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9Y375	C	canonical	  1.000	  1.000	3	  0.262	3	15	15q15.1	41679551	41694642	-			Q9Y375	128	4				CIA30_HUMAN Complex I intermediate-associated protein 30, mitochondrial OS=Homo sapiens GN=NDUFAF1 PE=1 SV=2 CONCAT=10	Homo sapiens
Q9UL25	C	canonical	  1.000	  1.000	121	 14.618	14	12	12q21.1	72148654	72184699	+			Q9UL25	129	1				RAB21_HUMAN Ras-related protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3 CONCAT=5	Homo sapiens
Q16706	C	canonical	  1.000	  1.000	22	  0.606	16	5	5q21.3	109025067	109202879	+			Q16706	130	1				MA2A1_HUMAN Alpha-mannosidase 2 OS=Homo sapiens GN=MAN2A1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q14CX7	C	canonical	  1.000	  1.000	4	  0.123	4	12	12q24.13	112464500	112546826	-			Q14CX7	131	2				NAA25_HUMAN N-alpha-acetyltransferase 25, NatB auxiliary subunit OS=Homo sapiens GN=NAA25 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9H1C7	C	canonical	  1.000	  1.000	5	  2.618	2	5	5q31.3	139554227	139623372	+			Q9H1C7	132	1				CYTM1_HUMAN Cysteine-rich and transmembrane domain-containing protein 1 OS=Homo sapiens GN=CYSTM1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9UQ03	C	canonical	  1.000	  1.000	19	  1.194	8	15	15q23	68871308	69020145	+			Q9UQ03	133	2				COR2B_HUMAN Coronin-2B OS=Homo sapiens GN=CORO2B PE=2 SV=4 CONCAT=3	Homo sapiens
Q96CS3	C	canonical	  1.000	  1.000	2	  0.131	2	5	5q35.2	175875356	175937075	+			Q96CS3	134	2				FAF2_HUMAN FAS-associated factor 2 OS=Homo sapiens GN=FAF2 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BS26	C	canonical	  1.000	  1.000	83	  6.208	24	9	9q31.1	102741461	102861322	-			Q9BS26	135	1				ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens GN=ERP44 PE=1 SV=1 CONCAT=6	Homo sapiens
Q9Y6A4	C	canonical	  1.000	  1.000	2	  0.286	2	16	16q21	58147496	58163354	-			Q9Y6A4	136	1				CP080_HUMAN UPF0468 protein C16orf80 OS=Homo sapiens GN=C16orf80 PE=1 SV=1 CONCAT=1	Homo sapiens
P16035	C	canonical	  1.000	  1.000	3	  0.471	2	17	17q25.3	76849059	76921469	-			P16035	137	1				TIMP2_HUMAN Metalloproteinase inhibitor 2 OS=Homo sapiens GN=TIMP2 PE=1 SV=2 CONCAT=6	Homo sapiens
P52907	C	canonical	  1.000	  1.000	350	 42.285	18	1	1p13.2	113161795	113214241	+			P52907	138	1				CAZA1_HUMAN F-actin-capping protein subunit alpha-1 OS=Homo sapiens GN=CAPZA1 PE=1 SV=3 CONCAT=2	Homo sapiens
Q96C86	C	canonical	  1.000	  1.000	14	  1.157	8	11	11q24.2	126173647	126215644	+			Q96C86	139	1				DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens GN=DCPS PE=1 SV=2 CONCAT=3	Homo sapiens
P08246	C	canonical	  1.000	  1.000	15	  1.812	5	19	19p13.3	852291	856242	+			P08246	140	1				ELNE_HUMAN Neutrophil elastase OS=Homo sapiens GN=ELANE PE=1 SV=1 CONCAT=104	Homo sapiens
Q96PE2	C	canonical	  1.000	  1.000	23	  0.341	15	11	11q13.4	73019334	73080136	+			Q96PE2	141	1				ARHGH_HUMAN Rho guanine nucleotide exchange factor 17 OS=Homo sapiens GN=ARHGEF17 PE=1 SV=1 CONCAT=3	Homo sapiens
Q96GY0	C	canonical	  1.000	  1.000	4	  0.286	2	8	8q21.12	79578282	79632000	+			Q96GY0	142	2				ZC21A_HUMAN Zinc finger C2HC domain-containing protein 1A OS=Homo sapiens GN=ZC2HC1A PE=1 SV=2 CONCAT=2	Homo sapiens
Q9Y3E7	C	canonical	  1.000	  1.000	5	  0.714	2	2	2p24.3-p24.1	0	0	 			Q9Y3E7	143	4				CHMP3_HUMAN Charged multivesicular body protein 3 OS=Homo sapiens GN=CHMP3 PE=1 SV=3 CONCAT=2	Homo sapiens
Q08J23	C	canonical	  1.000	  1.000	9	  0.321	6	5	5p15.31	0	0	 			Q08J23	144	3				NSUN2_HUMAN tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2 CONCAT=3	Homo sapiens
P27708	C	canonical	  1.000	  1.000	25	  0.364	16	2	2p23.3	27440258	27466811	+			P27708	145	2				PYR1_HUMAN CAD protein OS=Homo sapiens GN=CAD PE=1 SV=3 CONCAT=4	Homo sapiens
Q9NRM0	C	canonical	  1.000	  1.000	14	  1.047	4	4	4p16.1	9827848	10023107	-			Q9NRM0	146	2				GTR9_HUMAN Solute carrier family 2, facilitated glucose transporter member 9 OS=Homo sapiens GN=SLC2A9 PE=1 SV=2 CONCAT=18	Homo sapiens
O95487	C	canonical	  1.000	  1.000	13	  0.444	8	4	4q25	110354971	110462052	+			O95487	147	3				SC24B_HUMAN Protein transport protein Sec24B OS=Homo sapiens GN=SEC24B PE=1 SV=2 CONCAT=3	Homo sapiens
O94906	C	canonical	  1.000	  1.000	8	  0.217	8	20	20q13.33	0	0	 			O94906	148	2				PRP6_HUMAN Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9Y3I1	C	canonical	  1.000	  1.000	3	  0.262	3	22	22q12.3	32870663	32894816	+			Q9Y3I1	149	3				FBX7_HUMAN F-box only protein 7 OS=Homo sapiens GN=FBXO7 PE=1 SV=1 CONCAT=4	Homo sapiens
P51884	C	canonical	  1.000	  1.000	908	 83.887	19	12	12q21.33	91496406	91505608	-			P51884	150	1				LUM_HUMAN Lumican OS=Homo sapiens GN=LUM PE=1 SV=2 CONCAT=7	Homo sapiens
P55061	C	canonical	  1.000	  1.000	3	  0.673	2	12	12q13.12	50135340	50158713	+			P55061	151	16				BI1_HUMAN Bax inhibitor 1 OS=Homo sapiens GN=TMBIM6 PE=1 SV=2 CONCAT=1	Homo sapiens
Q96NR8	C	canonical	  1.000	  1.000	13	  1.075	10	14	14q24.1	68187559	68201167	+			Q96NR8	152	1				RDH12_HUMAN Retinol dehydrogenase 12 OS=Homo sapiens GN=RDH12 PE=1 SV=3 CONCAT=31	Homo sapiens
Q96FF7	C	canonical	  1.000	  1.000	2	  0.242	2	19	19p13.12	0	0	 			Q96FF7	153	2				YS003_HUMAN Uncharacterized protein LOC113230 OS=Homo sapiens PE=2 SV=4 CONCAT=2	Homo sapiens
O95562	C	canonical	  1.000	  1.000	2	  0.449	2	1	1q24.2	168195246	168222263	+			O95562	154	2				SFT2B_HUMAN Vesicle transport protein SFT2B OS=Homo sapiens GN=SFT2D2 PE=1 SV=1 CONCAT=1	Homo sapiens
P31949	C	canonical	  1.000	  1.000	116	 30.364	12	1	1q21.3	152004982	152009511	-			P31949	155	1				S10AB_HUMAN Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H4A5	C	canonical	  1.000	  1.000	3	  0.294	3	1	1q21.3	150618701	150669500	-			Q9H4A5	156	4				GLP3L_HUMAN Golgi phosphoprotein 3-like OS=Homo sapiens GN=GOLPH3L PE=1 SV=1 CONCAT=1	Homo sapiens
P00797	C	canonical	  1.000	  1.000	3	  0.236	3	1	1q32.1	204123947	204135450	-			P00797	157	3				RENI_HUMAN Renin OS=Homo sapiens GN=REN PE=1 SV=1 CONCAT=17	Homo sapiens
Q9Y2H5	C	canonical	  1.000	  1.000	3	  0.089	3	1	1q32.1	204187979	204329044	-			Q9Y2H5	158	2				PKHA6_HUMAN Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens GN=PLEKHA6 PE=1 SV=4 CONCAT=3	Homo sapiens
Q8NEY4	C	canonical	  1.000	  1.000	5	  0.280	3	2	2p25.1	10861775	10923561	+			Q8NEY4	159	2				VATC2_HUMAN V-type proton ATPase subunit C 2 OS=Homo sapiens GN=ATP6V1C2 PE=2 SV=2 CONCAT=2	Homo sapiens
P82675	C	canonical	  1.000	  1.000	2	  0.126	2	2	2q11.1	95752952	95787745	-			P82675	160	1				RT05_HUMAN 28S ribosomal protein S5, mitochondrial OS=Homo sapiens GN=MRPS5 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9BRX2	C	canonical	  1.000	  1.000	3	  0.214	2	5	5q11.2	52083774	52099880	+			Q9BRX2	161	1				PELO_HUMAN Protein pelota homolog OS=Homo sapiens GN=PELO PE=1 SV=2 CONCAT=2	Homo sapiens
Q9BW72	C	canonical	  1.000	  1.000	5	  2.618	2	5	5q35.2	175815748	175816772	+			Q9BW72	162	1				HIG2A_HUMAN HIG1 domain family member 2A, mitochondrial OS=Homo sapiens GN=HIGD2A PE=1 SV=1 CONCAT=1	Homo sapiens
Q9BXP2	C	canonical	  1.000	  1.000	2	  0.083	2	7	7q22	0	0	 			Q9BXP2	163	2				S12A9_HUMAN Solute carrier family 12 member 9 OS=Homo sapiens GN=SLC12A9 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NX14	C	canonical	  1.000	  1.000	26	  4.083	4	X	Xp11.23	47001619	47004437	-			Q9NX14	164	3				NDUBB_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens GN=NDUFB11 PE=1 SV=1 CONCAT=4	Homo sapiens
Q53H82	C	canonical	  1.000	  1.000	96	  9.423	20	8	8q13.3	71549491	71581392	-			Q53H82	165	1				LACB2_HUMAN Beta-lactamase-like protein 2 OS=Homo sapiens GN=LACTB2 PE=1 SV=2 CONCAT=1	Homo sapiens
O94919	C	canonical	  1.000	  1.000	41	  2.385	13	11	11q21	94822974	94865809	+			O94919	166	1				ENDD1_HUMAN Endonuclease domain-containing 1 protein OS=Homo sapiens GN=ENDOD1 PE=1 SV=2 CONCAT=8	Homo sapiens
Q96A22	C	canonical	  1.000	  1.000	4	  0.897	3	11	11q23.1	111789601	111797596	+			Q96A22	167	1				CK052_HUMAN Uncharacterized protein C11orf52 OS=Homo sapiens GN=C11orf52 PE=2 SV=2 CONCAT=3	Homo sapiens
Q01970	C	canonical	  1.000	  1.000	4	  0.103	4	11	11q13.1	64018995	64035393	+			Q01970	168	2				PLCB3_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens GN=PLCB3 PE=1 SV=2 CONCAT=3	Homo sapiens
Q96LB4	C	canonical	  1.000	  1.000	3	  0.942	2	1	1q31.3	198492356	198510075	-			Q96LB4	169	3				VATG3_HUMAN V-type proton ATPase subunit G 3 OS=Homo sapiens GN=ATP6V1G3 PE=2 SV=1 CONCAT=2	Homo sapiens
P56199	C	canonical	  1.000	  1.000	549	 13.907	48	5	5q11.2	52083730	52255040	+			P56199	170	1				ITA1_HUMAN Integrin alpha-1 OS=Homo sapiens GN=ITGA1 PE=1 SV=2 CONCAT=10	Homo sapiens
Q96BN8	C	canonical	  1.000	  1.000	3	  0.214	2	5	5p15.2	14664857	14699820	+			Q96BN8	171	1				OTUL_HUMAN Ubiquitin thioesterase otulin OS=Homo sapiens GN=OTULIN PE=1 SV=3 CONCAT=4	Homo sapiens
Q92686	C	canonical	  1.000	  1.000	2	  1.047	2	11	11q24.2	124609742	124617106	+			Q92686	172	1				NEUG_HUMAN Neurogranin OS=Homo sapiens GN=NRGN PE=1 SV=1 CONCAT=4	Homo sapiens
Q8N8Y2	C	canonical	  1.000	  1.000	11	  0.960	9	8	8q21.3	87111066	87166457	+			Q8N8Y2	173	1				VA0D2_HUMAN V-type proton ATPase subunit d 2 OS=Homo sapiens GN=ATP6V0D2 PE=2 SV=1 CONCAT=3	Homo sapiens
Q9HBH1	C	canonical	  1.000	  1.000	3	  0.362	2	16	16q22.1	69362524	69364498	-			Q9HBH1	174	1				DEFM_HUMAN Peptide deformylase, mitochondrial OS=Homo sapiens GN=PDF PE=1 SV=1 CONCAT=5	Homo sapiens
P62805	C	canonical	  1.000	  1.000	1308	342.385	38	6	6p22.2	26281283	26285762	-			P62805	175	1				H4_HUMAN Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2 CONCAT=3	Homo sapiens
O60841	C	canonical	  1.000	  1.000	16	  0.457	10	2	2q11.2	99953816	100017789	+			O60841	176	1				IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4 CONCAT=4	Homo sapiens
Q7Z7H8	C	canonical	  1.000	  1.000	2	  0.262	2	17	17q21.32	45900827	45907039	-			Q7Z7H8	177	2				RM10_HUMAN 39S ribosomal protein L10, mitochondrial OS=Homo sapiens GN=MRPL10 PE=1 SV=3 CONCAT=5	Homo sapiens
Q9BW30	C	canonical	  1.000	  1.000	61	  8.710	15	16	16q22.1	67423728	67427421	-			Q9BW30	178	1				TPPP3_HUMAN Tubulin polymerization-promoting protein family member 3 OS=Homo sapiens GN=TPPP3 PE=1 SV=1 CONCAT=2	Homo sapiens
P12273	C	canonical	  1.000	  1.000	20	  3.490	4	7	7q34	142829170	142836839	+			P12273	179	1				PIP_HUMAN Prolactin-inducible protein OS=Homo sapiens GN=PIP PE=1 SV=1 CONCAT=6	Homo sapiens
P04080	C	canonical	  1.000	  1.000	79	 24.815	8	21	21q22.3	45192393	45196326	-			P04080	180	1				CYTB_HUMAN Cystatin-B OS=Homo sapiens GN=CSTB PE=1 SV=2 CONCAT=3	Homo sapiens
Q15485	C	canonical	  1.000	  1.000	3	  0.294	2	9	9q34.3	137772658	137779366	+			Q15485	181	3				FCN2_HUMAN Ficolin-2 OS=Homo sapiens GN=FCN2 PE=1 SV=2 CONCAT=11	Homo sapiens
Q13113	C	canonical	  1.000	  1.000	28	 10.994	5	1	1p33	47649265	47655727	-			Q13113	182	1				PDZ1I_HUMAN PDZK1-interacting protein 1 OS=Homo sapiens GN=PDZK1IP1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8NBL1	C	canonical	  1.000	  1.000	2	  0.126	2	3	3q13.33	119187785	119213555	+			Q8NBL1	183	1				PGLT1_HUMAN Protein O-glucosyltransferase 1 OS=Homo sapiens GN=POGLUT1 PE=1 SV=1 CONCAT=8	Homo sapiens
Q16270	C	canonical	  1.000	  1.000	46	  4.515	9	4	4q12	57896939	57976551	-			Q16270	184	2				IBP7_HUMAN Insulin-like growth factor-binding protein 7 OS=Homo sapiens GN=IGFBP7 PE=1 SV=1 CONCAT=10	Homo sapiens
Q8N4Q1	C	canonical	  1.000	  1.000	22	  5.759	6	3	3p25.1	14153580	14166370	-			Q8N4Q1	185	2				MIA40_HUMAN Mitochondrial intermembrane space import and assembly protein 40 OS=Homo sapiens GN=CHCHD4 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8TCJ2	C	canonical	  1.000	  1.000	22	  0.864	10	3	3p23	31574282	31679112	+			Q8TCJ2	186	1				STT3B_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1 CONCAT=2	Homo sapiens
P41743	C	canonical	  1.000	  1.000	3	  0.196	2	3	3q26.2	169940153	170023769	+			P41743	187	1				KPCI_HUMAN Protein kinase C iota type OS=Homo sapiens GN=PRKCI PE=1 SV=2 CONCAT=4	Homo sapiens
P23470	C	canonical	  1.000	  1.000	5	  0.111	5	3	3p14.2	61547585	62279004	+			P23470	188	2				PTPRG_HUMAN Receptor-type tyrosine-protein phosphatase gamma OS=Homo sapiens GN=PTPRG PE=1 SV=4 CONCAT=9	Homo sapiens
P49915	C	canonical	  1.000	  1.000	31	  1.281	12	3	3q25.31	155588439	155655499	+			P49915	189	3				GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1 CONCAT=2	Homo sapiens
P02775	C	canonical	  1.000	  1.000	7	  1.571	4	4	4q13.3	74852755	74853914	-			P02775	190	1				CXCL7_HUMAN Platelet basic protein OS=Homo sapiens GN=PPBP PE=1 SV=3 CONCAT=19	Homo sapiens
P15088	C	canonical	  1.000	  1.000	4	  0.273	3	3	3q24	148583043	148614983	+			P15088	191	1				CBPA3_HUMAN Mast cell carboxypeptidase A OS=Homo sapiens GN=CPA3 PE=1 SV=2 CONCAT=11	Homo sapiens
O75394	C	canonical	  1.000	  1.000	2	  1.047	2	2	2p23.2	27994584	28002608	+			O75394	192	2				RM33_HUMAN 39S ribosomal protein L33, mitochondrial OS=Homo sapiens GN=MRPL33 PE=1 SV=1 CONCAT=1	Homo sapiens
P49913	C	canonical	  1.000	  1.000	17	  2.967	2	3	3p21.31	48264862	48266975	+			P49913	193	2				CAMP_HUMAN Cathelicidin antimicrobial peptide OS=Homo sapiens GN=CAMP PE=1 SV=1 CONCAT=11	Homo sapiens
Q6UXN9	C	canonical	  1.000	  1.000	14	  1.293	6	3	3p21.1	52288437	52312659	-			Q6UXN9	194	1				WDR82_HUMAN WD repeat-containing protein 82 OS=Homo sapiens GN=WDR82 PE=1 SV=1 CONCAT=1	Homo sapiens
P62312	C	canonical	  1.000	  1.000	12	  3.141	6	4	4q31.22	147096837	147111196	+			P62312	195	1				LSM6_HUMAN U6 snRNA-associated Sm-like protein LSm6 OS=Homo sapiens GN=LSM6 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8WVY7	C	canonical	  1.000	  1.000	7	  0.687	5	5	5q33.3	158690089	158713044	+			Q8WVY7	196	1				UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens GN=UBLCP1 PE=1 SV=2 CONCAT=2	Homo sapiens
P09669	C	canonical	  1.000	  1.000	34	 13.350	10	8	8q22.2	100890376	100905912	-			P09669	197	1				COX6C_HUMAN Cytochrome c oxidase subunit 6C OS=Homo sapiens GN=COX6C PE=1 SV=2 CONCAT=1	Homo sapiens
Q6PI78	C	canonical	  1.000	  1.000	3	  0.428	3	8	8q24.13	125324231	125384933	-			Q6PI78	198	1				TMM65_HUMAN Transmembrane protein 65 OS=Homo sapiens GN=TMEM65 PE=1 SV=2 CONCAT=2	Homo sapiens
Q15018	C	canonical	  1.000	  1.000	2	  0.150	2	10	10q26.13	126490354	126525239	+			Q15018	199	1				F175B_HUMAN BRISC complex subunit Abro1 OS=Homo sapiens GN=FAM175B PE=1 SV=2 CONCAT=1	Homo sapiens
P29622	C	canonical	  1.000	  1.000	19	  1.194	11	14	14q32.13	95027784	95036207	+			P29622	200	1				KAIN_HUMAN Kallistatin OS=Homo sapiens GN=SERPINA4 PE=1 SV=3 CONCAT=6	Homo sapiens
P61457	C	canonical	  1.000	  1.000	37	  8.302	10	10	10q22.1	72643267	72648541	-			P61457	201	1				PHS_HUMAN Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens GN=PCBD1 PE=1 SV=2 CONCAT=6	Homo sapiens
P55083	C	canonical	  1.000	  1.000	76	 13.263	4	17	17p11.2	19286755	19290553	-			P55083	202	5				MFAP4_HUMAN Microfibril-associated glycoprotein 4 OS=Homo sapiens GN=MFAP4 PE=1 SV=2 CONCAT=7	Homo sapiens
P23284	C	canonical	  1.000	  1.000	284	 34.311	18	15	15q22.31	64448011	64455404	-			P23284	203	1				PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2 CONCAT=8	Homo sapiens
O60240	C	canonical	  1.000	  1.000	11	  0.576	8	15	15q26.1	90207596	90222633	-			O60240	204	1				PLIN1_HUMAN Perilipin-1 OS=Homo sapiens GN=PLIN1 PE=1 SV=2 CONCAT=5	Homo sapiens
Q9NYB0	C	canonical	  1.000	  1.000	6	  0.428	2	16	16q23.1	75681684	75691330	+			Q9NYB0	205	1				TE2IP_HUMAN Telomeric repeat-binding factor 2-interacting protein 1 OS=Homo sapiens GN=TERF2IP PE=1 SV=1 CONCAT=3	Homo sapiens
Q96Q06	C	canonical	  1.000	  1.000	20	  0.305	16	19	19p13.3	4502204	4517716	-			Q96Q06	206	2				PLIN4_HUMAN Perilipin-4 OS=Homo sapiens GN=PLIN4 PE=2 SV=2 CONCAT=12	Homo sapiens
Q14197	C	canonical	  1.000	  1.000	5	  0.785	3	17	17q25.1	73008769	73017356	+			Q14197	207	2				ICT1_HUMAN Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Homo sapiens GN=ICT1 PE=1 SV=1 CONCAT=8	Homo sapiens
P62487	C	canonical	  1.000	  1.000	7	  0.999	2	11	11q12.3	62529016	62534182	+			P62487	208	1				RPB7_HUMAN DNA-directed RNA polymerase II subunit RPB7 OS=Homo sapiens GN=POLR2G PE=1 SV=1 CONCAT=1	Homo sapiens
Q93091	C	canonical	  1.000	  1.000	24	  4.712	4	14	14q11.2	21249210	21250626	+			Q93091	209	1				RNAS6_HUMAN Ribonuclease K6 OS=Homo sapiens GN=RNASE6 PE=1 SV=2 CONCAT=7	Homo sapiens
P16455	C	canonical	  1.000	  1.000	12	  1.885	6	10	10q26.3	131265448	131566271	+			P16455	210	2				MGMT_HUMAN Methylated-DNA--protein-cysteine methyltransferase OS=Homo sapiens GN=MGMT PE=1 SV=1 CONCAT=12	Homo sapiens
P62310	C	canonical	  1.000	  1.000	6	  2.356	2	3	3p25.1	14219858	14242619	+			P62310	211	1				LSM3_HUMAN U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens GN=LSM3 PE=1 SV=2 CONCAT=2	Homo sapiens
Q96KN1	C	canonical	  1.000	  1.000	10	  0.924	7	8	8q24.21	127564687	127570638	-			Q96KN1	212	1				FA84B_HUMAN Protein FAM84B OS=Homo sapiens GN=FAM84B PE=1 SV=1 CONCAT=1	Homo sapiens
Q08752	C	canonical	  1.000	  1.000	3	  0.196	3	4	4q32.1	159630286	159644548	-			Q08752	213	1				PPID_HUMAN Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens GN=PPID PE=1 SV=3 CONCAT=6	Homo sapiens
